Date,CDIAnnual,Master
12/29/2014,0.115700896,0.000552338
12/30/2014,0.115900448,0.005813521
12/31/2014,0.115700896,-0.000127698
01/02/2015,0.115700896,-0.01500634
01/05/2015,0.115700896,-0.006898467
01/06/2015,0.115700896,-0.009781077
01/07/2015,0.115700896,-0.013223393
01/08/2015,0.115700896,0.00290037
01/09/2015,0.115700896,0.007796587
01/12/2015,0.115700896,0.005899045
01/13/2015,0.115700896,0.008926256
01/14/2015,0.115700896,0.007681726
01/15/2015,0.115700896,-0.003768167
01/16/2015,0.115700896,-0.00039306
01/19/2015,0.115700896,0.003058015
01/20/2015,0.115700896,0.005253077
01/21/2015,0.115700896,-0.003342554
01/22/2015,0.115700896,0.002742291
01/23/2015,0.120900825,-0.002428254
01/26/2015,0.120799188,-0.003775639
01/27/2015,0.120799188,0.001843479
01/28/2015,0.120799188,-0.006538305
01/29/2015,0.120799188,0.002154273
01/30/2015,0.120799188,-0.004892012
02/02/2015,0.120799188,-0.008364221
02/03/2015,0.120799188,-0.001205001
02/04/2015,0.120900825,0.008725955
02/05/2015,0.120900825,-0.003060683
02/06/2015,0.120900825,0.007121295
02/09/2015,0.120900825,-0.002480417
02/10/2015,0.120900825,0.011013021
02/11/2015,0.120900825,0.003317793
02/12/2015,0.120900825,0.033037044
02/13/2015,0.120900825,-0.018643188
02/18/2015,0.120900825,-0.004050607
02/19/2015,0.120900825,0.002071934
02/20/2015,0.120900825,0.009266886
02/23/2015,0.120900825,0.004328289
02/24/2015,0.120900825,-0.002140202
02/25/2015,0.120900825,-0.022676237
02/26/2015,0.120900825,0.014971841
02/27/2015,0.120900825,0.009050434
03/02/2015,0.120900825,-0.009987438
03/03/2015,0.120900825,0.0025478
03/04/2015,0.120900825,0.001804256
03/05/2015,0.120900825,0.012195686
03/06/2015,0.126000094,0.013173413
03/09/2015,0.126000094,0.026237668
03/10/2015,0.126000094,0.049406531
03/11/2015,0.126000094,-0.009680845
03/12/2015,0.126000094,0.002993577
03/13/2015,0.126000094,0.021824197
03/16/2015,0.126000094,0.010686258
03/17/2015,0.126000094,-0.002999051
03/18/2015,0.126000094,-0.0092186
03/19/2015,0.126000094,-0.006234106
03/20/2015,0.126000094,0.013486663
03/23/2015,0.126000094,-0.008903545
03/24/2015,0.126099365,-0.002982146
03/25/2015,0.126099365,-0.006671081
03/26/2015,0.126099365,0.004763027
03/27/2015,0.126099365,0.006126173
03/30/2015,0.126099365,0.011943564
03/31/2015,0.126000094,0.005695565
04/01/2015,0.126000094,-7.74984E-05
04/02/2015,0.126000094,0.016851911
04/06/2015,0.126000094,-0.004677356
04/07/2015,0.126000094,-0.007747364
04/08/2015,0.126000094,0.009800795
04/09/2015,0.126000094,0.004209606
04/10/2015,0.126000094,-0.010566028
04/13/2015,0.126000094,-0.00228631
04/14/2015,0.126000094,0.006357148
04/15/2015,0.126000094,0.010488124
04/16/2015,0.126000094,-0.003753643
04/17/2015,0.126000094,0.007954459
04/20/2015,0.126000094,-0.008669962
04/22/2015,0.126000094,0.001277403
04/23/2015,0.126000094,0.003569011
04/24/2015,0.126000094,0.001531497
04/27/2015,0.126000094,0.005930208
04/28/2015,0.126099365,0.008291374
04/29/2015,0.126198644,-0.003918535
04/30/2015,0.126198644,0.002332166
05/04/2015,0.131099676,-0.013336504
05/05/2015,0.131099676,-0.009094349
05/06/2015,0.131299122,0.005064876
05/07/2015,0.131299122,-0.004851716
05/08/2015,0.131299122,0.014625887
05/11/2015,0.131299122,0.010334149
05/12/2015,0.131299122,0.007429357
05/13/2015,0.131299122,0.003789463
05/14/2015,0.131299122,0.007653264
05/15/2015,0.131299122,-0.003655189
05/18/2015,0.131299122,-0.004296386
05/19/2015,0.131299122,0.007902501
05/20/2015,0.131299122,0.005543627
05/21/2015,0.131299122,0.000121938
05/22/2015,0.131299122,0.009390986
05/25/2015,0.131299122,-0.001571062
05/26/2015,0.131299122,0.003400575
05/27/2015,0.131299122,-0.001580114
05/28/2015,0.131299122,0.005501065
05/29/2015,0.131299122,0.00916249
06/01/2015,0.131299122,0.012923813
06/02/2015,0.131299122,0.012341093
06/03/2015,0.131299122,-0.003930001
06/05/2015,0.131299122,0.003374911
06/08/2015,0.136399709,0.01341999
06/09/2015,0.136399709,-0.001315962
06/10/2015,0.136399709,0.005056213
06/11/2015,0.136399709,0.013358265
06/12/2015,0.136399709,0.012565316
06/15/2015,0.136399709,0.001775887
06/16/2015,0.136399709,0.014029216
06/17/2015,0.136399709,-0.005789212
06/18/2015,0.136399709,-0.011628244
06/19/2015,0.136399709,0.003065243
06/22/2015,0.136399709,-0.001094423
06/23/2015,0.136399709,-0.004544467
06/24/2015,0.136399709,-0.002458256
06/25/2015,0.136399709,0.012284408
06/26/2015,0.136399709,0.006903746
06/29/2015,0.136399709,0.001777281
06/30/2015,0.136399709,-0.005764562
07/01/2015,0.136399709,0.002454281
07/02/2015,0.136399709,0.011170269
07/03/2015,0.136399709,-0.012612783
07/06/2015,0.136399709,-0.007698915
07/07/2015,0.136399709,0.007300846
07/08/2015,0.136399709,0.004625835
07/09/2015,0.136399709,-0.000158755
07/10/2015,0.136399709,0.004403302
07/13/2015,0.136399709,-0.00198703
07/14/2015,0.136399709,-0.009708306
07/15/2015,0.136399709,-0.004873546
07/16/2015,0.136399709,-0.00152034
07/17/2015,0.136399709,0.006540499
07/20/2015,0.136399709,-0.000107022
07/21/2015,0.136399709,0.002198231
07/22/2015,0.136399709,0.004666556
07/23/2015,0.136399709,0.009467374
07/24/2015,0.136399709,-0.021122953
07/27/2015,0.136399709,0.008526355
07/28/2015,0.136399709,0.010663671
07/29/2015,0.136399709,0.002642263
07/30/2015,0.136399709,-0.011995631
07/31/2015,0.141298963,0.012873035
08/03/2015,0.141298963,0.000968654
08/04/2015,0.141298963,0.010611869
08/05/2015,0.141298963,0.000892923
08/06/2015,0.141298963,0.017981048
08/07/2015,0.141298963,-0.00069232
08/10/2015,0.141298963,0.010163509
08/11/2015,0.141298963,-0.030630585
08/12/2015,0.141298963,0.006982198
08/13/2015,0.141298963,-0.005473372
08/14/2015,0.141298963,0.008290711
08/17/2015,0.141298963,-0.004813336
08/18/2015,0.141298963,0.00084853
08/19/2015,0.141298963,-0.004655345
08/20/2015,0.141298963,0.014349038
08/21/2015,0.141298963,-0.001205005
08/24/2015,0.141298963,-0.011048595
08/25/2015,0.141298963,0.026150996
08/26/2015,0.141298963,0.009476122
08/27/2015,0.141298963,0.000558449
08/28/2015,0.141298963,-0.015617856
08/31/2015,0.141298963,-0.004948289
09/01/2015,0.141298963,0.015424179
09/02/2015,0.141298963,0.015175591
09/03/2015,0.141298963,0.019181752
09/04/2015,0.141298963,0.013443025
09/08/2015,0.141298963,0.013972256
09/09/2015,0.141298963,-0.007550781
09/10/2015,0.141298963,-0.00239458
09/11/2015,0.141298963,0.021876241
09/14/2015,0.141298963,-0.008910788
09/15/2015,0.141298963,-0.014543905
09/16/2015,0.141298963,0.006365591
09/17/2015,0.141298963,-0.001622936
09/18/2015,0.141298963,0.013578238
09/21/2015,0.141298963,0.027495794
09/22/2015,0.141298963,0.006020193
09/23/2015,0.141298963,0.029625985
09/24/2015,0.141298963,0.028720258
09/25/2015,0.141298963,-0.016362158
09/28/2015,0.141298963,-0.008475482
09/29/2015,0.141298963,0.02757526
09/30/2015,0.141298963,-0.008969623
10/01/2015,0.141298963,-0.002515802
10/02/2015,0.141298963,0.030093362
10/05/2015,0.141298963,-0.0254724
10/06/2015,0.141298963,-0.008649305
10/07/2015,0.141298963,0.000668143
10/08/2015,0.141298963,0.01666638
10/09/2015,0.141298963,-0.000969516
10/13/2015,0.141298963,0.016510737
10/14/2015,0.141298963,0.003944757
10/15/2015,0.141298963,0.006812582
10/16/2015,0.141298963,-0.007404109
10/19/2015,0.141298963,-0.0057278
10/20/2015,0.141298963,-0.00354415
10/21/2015,0.141298963,-0.004102979
10/22/2015,0.141298963,-0.003778304
10/23/2015,0.141399577,0.008693702
10/26/2015,0.141399577,0.000197776
10/27/2015,0.141399577,0.004083494
10/28/2015,0.141399577,-0.002563673
10/29/2015,0.141399577,-0.001401355
10/30/2015,0.141399577,-0.006530627
11/03/2015,0.141399577,0.000554022
11/04/2015,0.141399577,-0.001083602
11/05/2015,0.141399577,0.002325605
11/06/2015,0.141399577,-0.000692707
11/09/2015,0.141399577,0.001400806
11/10/2015,0.141399577,0.006812286
11/11/2015,0.141399577,-0.002679231
11/12/2015,0.141399577,0.001656966
11/13/2015,0.141399577,0.007045941
11/16/2015,0.141399577,0.00148348
11/17/2015,0.141399577,-0.005668458
11/18/2015,0.141399577,0.003091406
11/19/2015,0.141399577,0.00494547
11/20/2015,0.141399577,-0.000158755
11/23/2015,0.141399577,-0.000166477
11/24/2015,0.141399577,0.013976513
11/25/2015,0.141399577,0.011583916
11/26/2015,0.141399577,-0.004035405
11/27/2015,0.141399577,0.015010403
11/30/2015,0.141399577,-0.005059091
12/01/2015,0.141399577,-0.012985282
12/02/2015,0.141399577,0.001589572
12/03/2015,0.141399577,0.005927394
12/04/2015,0.141399577,-0.004873239
12/07/2015,0.141399577,-0.010060795
12/08/2015,0.141399577,-0.002894344
12/09/2015,0.141399577,0.001534576
12/10/2015,0.141399577,0.001478981
12/11/2015,0.141399577,0.003648355
12/14/2015,0.141399577,0.010445177
12/15/2015,0.141399577,-0.002301392
12/16/2015,0.141399577,-0.002883556
12/17/2015,0.141399577,-0.00449362
12/18/2015,0.141399577,-0.005661522
12/21/2015,0.141399577,0.004064858
12/22/2015,0.141399577,0.008673212
12/23/2015,0.141399577,-0.000171121
12/24/2015,0.141399577,-0.000158755
12/28/2015,0.141399577,0.006132052
12/29/2015,0.141399577,-0.019175054
12/30/2015,0.141399577,0.004170682
12/31/2015,0.141399577,-0.000158755
01/04/2016,0.141399577,0.004750095
01/05/2016,0.141399577,0.006630881
01/06/2016,0.141399577,-0.012981285
01/07/2016,0.141399577,-0.005195345
01/08/2016,0.141399577,-0.008784753
01/11/2016,0.141399577,-0.003277125
01/12/2016,0.141399577,-0.009001444
01/13/2016,0.141399577,-0.000393868
01/14/2016,0.141399577,0.002769495
01/15/2016,0.141399577,-0.002818849
01/18/2016,0.141399577,-0.007433607
01/19/2016,0.141399577,0.007413718
01/20/2016,0.141399577,0.009053175
01/21/2016,0.141399577,0.005973403
01/22/2016,0.141298963,0.035024622
01/25/2016,0.141298963,-0.000128267
01/26/2016,0.141298963,0.003486279
01/27/2016,0.141298963,0.005111597
01/28/2016,0.141298963,-0.001985782
01/29/2016,0.141298963,0.014469258
02/01/2016,0.141298963,-0.010454557
02/02/2016,0.141298963,-0.002103212
02/03/2016,0.141298963,0.009551654
02/04/2016,0.141298963,-0.002807942
02/05/2016,0.141298963,-0.010673437
02/10/2016,0.141298963,-0.002486575
02/11/2016,0.141298963,0.012492916
02/12/2016,0.141298963,-0.009304439
02/15/2016,0.141298963,-0.000708412
02/16/2016,0.141298963,0.012395419
02/17/2016,0.141298963,0.010601697
02/18/2016,0.141298963,0.011120587
02/19/2016,0.141298963,-0.005809254
02/22/2016,0.141298963,0.008342149
02/23/2016,0.141298963,0.006674078
02/24/2016,0.141298963,-0.003326833
02/25/2016,0.141298963,0.00479441
02/26/2016,0.141298963,0.000725514
02/29/2016,0.141298963,0.001662287
03/01/2016,0.141298963,0.008121261
03/02/2016,0.141298963,0.018264003
03/03/2016,0.141298963,0.011622804
03/04/2016,0.141298963,0.017437379
03/07/2016,0.141298963,-0.001163325
03/08/2016,0.141298963,0.000626519
03/09/2016,0.141298963,0.01568619
03/10/2016,0.141298963,0.017339439
03/11/2016,0.141298963,0.012055947
03/14/2016,0.141298963,0.012713842
03/15/2016,0.141298963,0.006348311
03/16/2016,0.141298963,-0.01181388
03/17/2016,0.141298963,0.004608764
03/18/2016,0.141298963,0.015494408
03/21/2016,0.141298963,-0.001106519
03/22/2016,0.141298963,0.005243452
03/23/2016,0.141298963,0.011612356
03/24/2016,0.141298963,-0.005265153
03/28/2016,0.141298963,-0.002608855
03/29/2016,0.141298963,0.009192152
03/30/2016,0.141298963,0.00172721
03/31/2016,0.141298963,-0.00175521
